uid,timestamp,ip_address,browser,os,device,login_result
67237,2025-05-14T00:54:29.527309,89.79.237.151,Safari 16.3,macOS 13,Desktop,True
4700,2025-05-15T14:39:08.749545,137.126.195.155,Edge 114.0.1823.67,Android 13,Mobile,True
68996,2025-05-21T22:19:09.871415,184.168.231.30,Safari 15.6,iOS 16,Tablet,True
71400,2025-05-23T19:54:33.548887,198.40.147.199,Firefox 112.0,Android 13,Mobile,True
32504,2025-05-06T04:36:33.946094,204.39.105.248,Safari 16.4,iOS 16,Tablet,True
97129,2025-04-30T07:22:15.061927,151.154.224.234,Edge 113.0.1774.57,Windows 11,Desktop,True
5624,2025-05-19T14:23:27.724880,112.93.48.155,Safari 16.4,macOS 13,Desktop,True
3125,2025-05-06T20:19:13.240296,182.141.190.176,Safari 16.3,iOS 16,Mobile,True
56009,2025-04-28T20:16:16.116746,102.152.129.183,Safari 15.6,iOS 16,Mobile,True
53839,2025-05-27T20:13:10.913548,47.137.126.234,Safari 16.3,iOS 16,Mobile,True
17057,2025-05-09T04:54:02.082623,147.69.127.97,Safari 16.4,iOS 16,Tablet,True
40840,2025-05-01T11:57:16.153602,100.141.165.71,Firefox 113.0.1,Windows 11,Desktop,True
68117,2025-05-22T18:47:10.049540,202.149.62.145,Safari 16.4,iOS 16,Tablet,True
23956,2025-05-04T03:16:02.302035,1.77.122.108,Firefox 113.0.1,Windows 11,Desktop,True
23412,2025-05-21T02:12:35.538094,174.204.155.145,Firefox 113.0.1,Android 13,Mobile,True
69931,2025-05-20T01:25:42.365447,12.254.202.241,Safari 15.6,macOS 13,Desktop,True
84180,2025-05-06T10:19:00.464629,183.124.250.100,Chrome 115.0.5790.98,Windows 11,Tablet,True
37378,2025-05-02T17:48:02.460660,204.65.232.220,Edge 113.0.1774.57,Android 13,Mobile,True
19281,2025-05-13T04:32:28.965990,217.159.19.51,Firefox 113.0.1,Ubuntu 22.04,Desktop,True
98843,2025-04-29T13:06:30.077011,146.3.180.52,Chrome 114.0.5735.91,Windows 11,Desktop,True
33816,2025-05-09T09:58:24.689378,163.136.41.145,Safari 16.4,macOS 13,Desktop,True
75835,2025-05-27T01:45:14.967437,218.14.220.158,Firefox 113.0.1,Windows 11,Tablet,True
37140,2025-05-15T22:44:40.356653,88.190.146.11,Safari 16.4,iOS 16,Mobile,True
81234,2025-04-29T15:35:30.776104,117.189.180.182,Safari 15.6,macOS 13,Desktop,True
13929,2025-05-16T21:01:58.691962,165.30.127.149,Chrome 113.0.0,Android 13,Tablet,True
88184,2025-05-02T11:24:59.536729,18.26.191.31,Chrome 114.0.5735.91,Ubuntu 22.04,Desktop,True
40534,2025-05-10T16:56:24.196375,155.215.225.66,Safari 15.6,iOS 16,Tablet,True
17023,2025-05-17T17:54:01.743877,157.69.217.239,Chrome 114.0.5735.91,Ubuntu 22.04,Desktop,True
63815,2025-05-01T12:05:36.906346,220.148.159.106,Chrome 113.0.0,Android 13,Mobile,True
56873,2025-05-20T05:04:50.702015,221.229.214.111,Safari 16.4,iOS 16,Tablet,True
59982,2025-05-27T02:27:01.909319,48.107.147.39,Safari 15.6,iOS 16,Mobile,True
74154,2025-05-14T14:43:36.384789,128.29.182.214,Edge 114.0.1823.67,Windows 11,Tablet,True
98508,2025-05-26T12:41:47.716992,130.231.197.179,Chrome 114.0.5735.91,Windows 11,Desktop,True
97852,2025-05-17T10:47:22.285373,212.208.50.137,Firefox 112.0,Android 13,Tablet,True
76473,2025-05-16T18:57:22.822510,207.77.242.63,Chrome 115.0.5790.98,Android 13,Tablet,True
51852,2025-05-17T13:24:31.793283,217.167.112.111,Chrome 115.0.5790.98,Ubuntu 22.04,Desktop,True
9870,2025-05-23T16:10:51.605071,191.131.157.73,Chrome 115.0.5790.98,Android 13,Tablet,True
24574,2025-05-23T07:06:22.057210,7.228.250.18,Edge 113.0.1774.57,Ubuntu 22.04,Desktop,True
85305,2025-05-26T23:44:06.251790,68.80.111.85,Safari 15.6,iOS 16,Mobile,True
87572,2025-04-29T01:05:37.762995,186.69.164.108,Edge 114.0.1823.67,Windows 11,Desktop,True
69487,2025-05-26T03:57:57.504798,125.45.189.51,Edge 114.0.1823.67,Windows 11,Tablet,True
32407,2025-05-20T15:45:56.546772,92.198.223.106,Safari 15.6,iOS 16,Tablet,True
49889,2025-04-30T18:02:22.312553,90.140.74.135,Safari 16.4,iOS 16,Mobile,True
95361,2025-05-10T09:25:02.719186,197.15.148.143,Edge 113.0.1774.57,Windows 10,Desktop,True
11532,2025-05-24T15:18:16.437857,159.201.67.12,Safari 16.4,macOS 13,Desktop,True
30057,2025-05-07T00:03:54.296618,210.81.167.8,Firefox 112.0,Android 13,Tablet,True
14506,2025-05-11T22:40:21.234180,205.107.180.4,Safari 15.6,macOS 13,Desktop,True
73076,2025-04-30T14:11:08.952748,97.63.160.246,Firefox 112.0,Windows 11,Desktop,True
76516,2025-05-05T05:50:10.685986,152.166.85.214,Edge 114.0.1823.67,Ubuntu 22.04,Desktop,True
9942,2025-05-04T18:09:02.363287,12.80.54.117,Safari 16.3,macOS 13,Desktop,True
96693,2025-05-22T00:07:43.215399,191.12.83.74,Safari 15.6,iOS 16,Mobile,True
82758,2025-05-17T19:13:27.226114,212.168.197.60,Safari 16.4,iOS 16,Mobile,False
98004,2025-05-12T15:10:33.268897,98.58.63.125,Edge 114.0.1823.67,Android 13,Mobile,True
51186,2025-05-16T16:26:33.493829,82.163.141.192,Edge 113.0.1774.57,Ubuntu 22.04,Desktop,True
57295,2025-05-03T02:16:53.710233,185.93.185.255,Edge 113.0.1774.57,Android 13,Mobile,True
89580,2025-05-04T13:59:21.584700,216.134.108.102,Safari 16.3,macOS 13,Desktop,True
62890,2025-04-30T03:55:37.577178,219.33.138.167,Safari 16.3,macOS 13,Desktop,True
25668,2025-05-01T10:48:05.640639,213.42.211.123,Chrome 113.0.0,Android 13,Mobile,True
61983,2025-05-10T14:06:21.412831,223.67.135.183,Safari 16.4,iOS 16,Tablet,False
89422,2025-05-03T13:13:27.630117,181.190.186.239,Edge 113.0.1774.57,Android 13,Tablet,True
77844,2025-05-26T02:16:21.611745,111.172.85.93,Firefox 113.0.1,Android 13,Mobile,False
21096,2025-05-25T14:12:51.291626,13.18.195.254,Safari 15.6,iOS 16,Tablet,True
14273,2025-04-30T20:09:00.828046,27.170.174.154,Chrome 115.0.5790.98,Windows 10,Desktop,True
34354,2025-05-15T16:24:30.982746,111.3.221.144,Chrome 113.0.0,Ubuntu 22.04,Desktop,True
128,2025-05-22T21:35:05.364937,156.223.71.46,Safari 16.4,macOS 13,Desktop,True
65232,2025-05-13T18:48:55.911731,42.45.20.200,Safari 16.3,iOS 16,Mobile,True
5301,2025-05-14T13:27:34.335238,40.168.158.152,Chrome 113.0.0,Windows 11,Tablet,True
44998,2025-05-17T03:13:33.257699,215.207.123.242,Safari 15.6,iOS 16,Mobile,True
68369,2025-05-09T00:33:13.023155,54.173.161.184,Edge 113.0.1774.57,Android 13,Tablet,True
91540,2025-04-29T09:40:14.364085,200.16.81.40,Firefox 112.0,Windows 10,Desktop,True
28402,2025-05-14T20:10:10.366128,200.234.78.139,Firefox 112.0,Windows 11,Tablet,True
69944,2025-05-22T00:20:28.713726,155.187.185.119,Safari 15.6,iOS 16,Mobile,True
92788,2025-05-21T17:57:23.919103,78.81.172.146,Edge 113.0.1774.57,Windows 11,Desktop,True
41543,2025-05-05T00:22:41.706181,47.5.250.47,Edge 113.0.1774.57,Android 13,Tablet,True
70896,2025-05-18T03:40:14.900190,223.91.35.162,Safari 16.4,iOS 16,Tablet,True
61888,2025-05-20T14:04:04.701002,51.164.172.90,Chrome 114.0.5735.91,Windows 11,Tablet,True
65781,2025-05-07T09:25:35.107286,149.201.80.246,Edge 113.0.1774.57,Android 13,Mobile,True
90609,2025-05-16T20:38:17.159262,9.5.224.47,Chrome 113.0.0,Ubuntu 22.04,Desktop,True
15580,2025-05-09T02:41:14.749454,209.16.23.121,Chrome 115.0.5790.98,Android 13,Mobile,True
39835,2025-04-30T14:30:18.457571,204.199.5.12,Edge 114.0.1823.67,Ubuntu 22.04,Desktop,True
91444,2025-05-25T17:48:49.434397,132.223.46.47,Edge 114.0.1823.67,Ubuntu 22.04,Desktop,False
45490,2025-05-05T04:36:25.150284,128.243.106.162,Safari 16.3,iOS 16,Tablet,True
29725,2025-05-07T06:01:54.136197,133.113.209.113,Safari 15.6,iOS 16,Tablet,True
28260,2025-05-27T12:10:30.184770,62.155.177.90,Firefox 113.0.1,Windows 11,Tablet,True
53471,2025-05-07T17:46:30.056791,81.243.34.78,Safari 16.4,macOS 13,Desktop,True
65128,2025-05-24T12:18:21.809693,214.187.134.137,Edge 114.0.1823.67,Windows 11,Desktop,True
63015,2025-05-25T10:45:48.730170,166.245.209.112,Safari 15.6,iOS 16,Tablet,True
90611,2025-05-03T09:34:04.890403,82.246.252.159,Firefox 113.0.1,Ubuntu 22.04,Desktop,True
547,2025-05-14T21:46:51.818670,8.221.181.223,Safari 16.4,macOS 13,Desktop,True
52854,2025-05-08T08:34:25.693749,18.33.169.239,Safari 16.4,iOS 16,Tablet,True
6760,2025-05-07T12:55:06.529822,146.22.183.193,Edge 114.0.1823.67,Ubuntu 22.04,Desktop,True
1146,2025-04-30T18:00:43.101407,179.98.219.165,Firefox 113.0.1,Windows 11,Desktop,True
29206,2025-05-08T09:02:49.515429,202.253.182.109,Firefox 113.0.1,Android 13,Mobile,True
96208,2025-05-09T15:01:37.837786,73.94.29.218,Firefox 113.0.1,Android 13,Tablet,True
75023,2025-05-20T19:44:13.394230,51.116.32.218,Safari 16.3,iOS 16,Tablet,True
27179,2025-05-19T11:35:55.365519,212.34.245.59,Safari 15.6,iOS 16,Mobile,True
26583,2025-05-10T03:38:47.757469,152.144.224.223,Firefox 114.0,Windows 11,Desktop,True
6065,2025-05-26T04:27:22.284724,192.248.116.212,Safari 15.6,macOS 13,Desktop,True
29101,2025-05-07T01:24:02.730661,119.9.169.111,Safari 15.6,iOS 16,Mobile,True
22324,2025-05-09T20:59:07.972346,118.168.182.193,Chrome 113.0.0,Windows 10,Desktop,True
25519,2025-05-18T05:04:33.896550,206.129.66.152,Safari 15.6,macOS 13,Desktop,True
99157,2025-05-19T12:50:44.363856,184.250.224.161,Chrome 114.0.5735.91,Ubuntu 22.04,Desktop,True
64398,2025-05-22T10:27:11.128176,40.108.167.197,Safari 15.6,iOS 16,Tablet,True
53181,2025-05-19T16:47:17.349200,174.182.69.170,Safari 15.6,iOS 16,Mobile,True
72326,2025-05-13T19:10:54.750827,197.245.224.233,Safari 16.3,iOS 16,Tablet,True
37341,2025-05-07T21:38:53.569956,192.42.232.157,Safari 15.6,iOS 16,Mobile,True
93315,2025-05-08T12:30:20.224210,78.193.22.29,Chrome 113.0.0,Android 13,Tablet,True
71752,2025-05-06T02:22:25.263066,215.236.147.179,Edge 113.0.1774.57,Windows 11,Tablet,True
82213,2025-05-06T18:36:39.966276,109.255.176.212,Edge 113.0.1774.57,Android 13,Mobile,True
13662,2025-05-07T08:13:28.706681,164.93.68.94,Safari 15.6,iOS 16,Mobile,True
89944,2025-05-21T12:26:32.515496,220.113.104.51,Safari 15.6,iOS 16,Tablet,True
51022,2025-05-24T05:59:39.785138,197.200.89.107,Safari 16.3,iOS 16,Mobile,True
35928,2025-05-03T14:26:54.349053,184.41.171.61,Safari 16.3,iOS 16,Mobile,True
69107,2025-05-05T20:26:59.143028,28.9.71.169,Firefox 112.0,Android 13,Tablet,True
50769,2025-05-19T01:44:42.583746,77.25.212.208,Edge 114.0.1823.67,Android 13,Mobile,True
28879,2025-05-27T01:12:25.347417,171.183.188.191,Edge 113.0.1774.57,Ubuntu 22.04,Desktop,True
51384,2025-05-04T18:50:22.058325,129.244.97.179,Firefox 114.0,Android 13,Mobile,True
7079,2025-04-29T17:49:47.416257,166.57.18.150,Firefox 112.0,Windows 10,Desktop,True
12289,2025-05-03T03:53:13.837543,154.59.109.214,Chrome 115.0.5790.98,Android 13,Mobile,True
22892,2025-05-26T08:06:11.414088,220.208.48.235,Safari 16.3,iOS 16,Mobile,True
21243,2025-05-11T22:53:29.968556,217.52.78.176,Edge 113.0.1774.57,Windows 10,Desktop,True
24906,2025-05-09T06:10:03.589467,207.131.25.29,Safari 16.3,iOS 16,Mobile,True
18568,2025-05-03T21:32:56.616158,208.141.242.62,Safari 16.4,iOS 16,Tablet,True
55209,2025-05-16T14:43:01.736903,194.234.94.163,Safari 16.3,macOS 13,Desktop,True
77042,2025-05-04T23:28:40.396868,192.200.220.111,Chrome 113.0.0,Android 13,Mobile,True
22921,2025-05-25T02:17:52.974660,69.131.151.31,Firefox 113.0.1,Windows 11,Desktop,True
65995,2025-05-19T06:05:39.961623,182.108.58.17,Safari 15.6,iOS 16,Tablet,True
10625,2025-05-11T02:55:38.423377,103.164.123.29,Safari 16.3,iOS 16,Tablet,True
24740,2025-05-16T13:16:14.051720,119.165.250.143,Safari 15.6,iOS 16,Tablet,True
18762,2025-05-10T23:47:49.727220,156.229.234.230,Chrome 113.0.0,Windows 11,Tablet,True
44898,2025-05-06T17:04:51.324443,52.1.108.113,Safari 15.6,macOS 13,Desktop,True
30875,2025-05-01T00:04:28.714213,151.46.48.11,Safari 16.3,iOS 16,Mobile,True
2787,2025-05-02T23:23:36.444421,48.132.105.231,Firefox 114.0,Windows 10,Desktop,True
91730,2025-05-21T19:10:07.462216,29.128.98.84,Safari 16.4,iOS 16,Mobile,True
36009,2025-05-11T20:33:03.060191,30.35.108.166,Firefox 112.0,Ubuntu 22.04,Desktop,True
20630,2025-05-01T21:08:35.668550,221.241.32.179,Safari 15.6,macOS 13,Desktop,True
26778,2025-05-27T11:25:45.727903,56.50.108.135,Firefox 112.0,Ubuntu 22.04,Desktop,True
11821,2025-05-18T00:01:26.056955,194.126.72.237,Firefox 113.0.1,Android 13,Mobile,True
39510,2025-05-18T06:17:01.497675,214.7.165.8,Safari 16.4,iOS 16,Mobile,True
97684,2025-05-28T00:10:14.920588,57.59.88.146,Safari 15.6,iOS 16,Tablet,True
65399,2025-05-13T07:08:58.229256,216.153.72.175,Edge 114.0.1823.67,Ubuntu 22.04,Desktop,True
71551,2025-05-12T11:15:44.857486,79.162.21.26,Firefox 114.0,Windows 11,Tablet,True
55753,2025-05-05T20:21:29.186640,207.70.45.92,Safari 16.4,macOS 13,Desktop,True
49618,2025-04-29T05:59:49.658987,194.9.72.92,Safari 16.4,macOS 13,Desktop,True
98129,2025-05-20T21:51:09.771971,221.239.1.9,Chrome 115.0.5790.98,Android 13,Mobile,True
58221,2025-05-07T14:08:16.305734,122.27.188.67,Edge 114.0.1823.67,Android 13,Mobile,True
42619,2025-05-05T16:20:11.555012,14.92.17.235,Chrome 114.0.5735.91,Windows 10,Desktop,True
73782,2025-05-10T19:38:49.896487,80.114.156.184,Firefox 112.0,Android 13,Mobile,True
18171,2025-05-01T12:46:36.087186,212.135.63.186,Edge 114.0.1823.67,Ubuntu 22.04,Desktop,True
66700,2025-05-27T15:42:04.503431,131.241.199.141,Safari 16.3,iOS 16,Mobile,True
63,2025-05-15T19:34:24.622503,96.185.147.35,Safari 16.4,iOS 16,Tablet,True
52310,2025-05-10T02:46:02.566963,201.192.199.177,Safari 16.4,iOS 16,Tablet,True
70685,2025-05-05T22:02:55.765347,29.76.87.153,Safari 16.4,macOS 13,Desktop,True
13975,2025-05-17T03:30:13.182857,62.38.252.212,Firefox 113.0.1,Ubuntu 22.04,Desktop,True
21591,2025-05-27T19:08:16.381429,153.72.10.169,Chrome 114.0.5735.91,Windows 10,Desktop,True
67722,2025-05-02T15:19:19.905368,65.163.227.175,Safari 16.3,iOS 16,Mobile,True
32770,2025-05-15T18:12:07.080038,133.117.173.127,Safari 16.4,iOS 16,Mobile,True
7743,2025-05-02T03:16:24.581942,90.54.153.44,Chrome 115.0.5790.98,Ubuntu 22.04,Desktop,True
63901,2025-05-25T03:59:50.614185,92.239.47.234,Chrome 113.0.0,Windows 11,Tablet,True
13561,2025-05-10T15:36:11.854762,194.193.33.56,Chrome 113.0.0,Android 13,Mobile,True
96943,2025-04-30T19:35:40.228559,210.155.148.161,Safari 16.3,macOS 13,Desktop,True
46664,2025-05-15T18:14:00.811091,60.236.147.78,Firefox 113.0.1,Android 13,Tablet,True
21875,2025-05-12T12:46:26.572252,165.178.84.242,Safari 15.6,iOS 16,Tablet,True
88309,2025-05-02T16:44:17.861304,187.73.241.95,Firefox 113.0.1,Windows 11,Desktop,True
81273,2025-05-20T04:53:38.316312,219.76.22.16,Safari 16.4,iOS 16,Mobile,True
31146,2025-05-20T15:16:31.908072,198.41.182.101,Firefox 114.0,Android 13,Mobile,True
5562,2025-05-20T13:18:13.298041,211.172.64.19,Chrome 114.0.5735.91,Windows 11,Tablet,True
98818,2025-05-19T07:16:50.435739,26.190.113.83,Edge 113.0.1774.57,Windows 11,Desktop,True
14201,2025-04-29T06:54:57.943663,171.249.156.59,Chrome 114.0.5735.91,Android 13,Tablet,True
990,2025-05-09T21:06:54.106098,103.159.252.134,Edge 114.0.1823.67,Windows 10,Desktop,True
40207,2025-05-09T00:09:08.328074,189.232.156.86,Chrome 115.0.5790.98,Windows 10,Desktop,True
10440,2025-05-26T14:59:19.871509,24.56.12.240,Edge 114.0.1823.67,Android 13,Tablet,True
80802,2025-05-12T06:58:29.493001,192.99.34.177,Safari 15.6,iOS 16,Tablet,True
87112,2025-05-01T10:42:15.034535,165.145.188.211,Firefox 112.0,Windows 10,Desktop,True
42605,2025-05-17T03:14:54.839810,85.32.101.65,Edge 114.0.1823.67,Android 13,Mobile,True
10103,2025-05-08T23:00:50.231622,82.124.9.18,Chrome 113.0.0,Windows 11,Tablet,True
44959,2025-05-20T13:11:31.885389,117.54.48.3,Safari 16.4,macOS 13,Desktop,True
29002,2025-05-15T09:09:44.652958,108.163.67.123,Safari 15.6,iOS 16,Mobile,True
43599,2025-05-11T05:20:16.223264,64.91.22.26,Safari 16.3,iOS 16,Mobile,True
29555,2025-05-09T09:07:20.625144,155.243.194.179,Edge 113.0.1774.57,Android 13,Mobile,True
12402,2025-05-28T04:12:17.121147,69.60.179.150,Safari 16.3,iOS 16,Mobile,True
95225,2025-04-30T09:29:12.026669,59.145.160.55,Safari 16.3,iOS 16,Tablet,True
54477,2025-04-29T15:42:47.241551,189.32.19.212,Chrome 115.0.5790.98,Windows 11,Tablet,True
53629,2025-05-25T11:48:03.976485,110.247.107.146,Safari 15.6,iOS 16,Mobile,True
70511,2025-05-22T12:47:17.970463,210.169.152.160,Firefox 113.0.1,Windows 11,Desktop,True
51192,2025-05-20T05:44:54.082632,155.241.33.107,Safari 16.3,iOS 16,Mobile,True
48855,2025-05-24T02:25:16.811716,52.214.62.38,Edge 113.0.1774.57,Android 13,Mobile,True
62214,2025-05-05T04:02:50.240987,156.45.108.86,Chrome 113.0.0,Windows 11,Desktop,True
20898,2025-05-07T06:00:23.748790,210.101.156.35,Chrome 113.0.0,Android 13,Tablet,True
3403,2025-05-03T05:52:47.190413,216.198.1.64,Chrome 114.0.5735.91,Windows 11,Tablet,True
39022,2025-05-02T04:53:29.441183,209.173.95.29,Chrome 113.0.0,Windows 10,Desktop,True
79443,2025-05-11T13:28:30.876717,155.59.180.96,Firefox 113.0.1,Android 13,Tablet,True
41254,2025-05-23T08:52:56.583035,121.62.176.6,Firefox 114.0,Android 13,Mobile,True
2388,2025-05-02T01:48:10.883993,200.39.50.254,Safari 16.4,iOS 16,Mobile,True
75396,2025-05-16T07:48:25.102645,60.45.227.73,Safari 15.6,iOS 16,Tablet,True
64734,2025-05-04T22:42:31.248221,49.78.244.122,Edge 114.0.1823.67,Android 13,Mobile,True
30071,2025-05-22T14:49:48.532605,110.30.66.174,Safari 16.3,iOS 16,Mobile,True
32042,2025-05-02T22:11:22.624257,74.11.255.1,Safari 15.6,iOS 16,Mobile,True
51861,2025-05-09T23:16:15.656877,203.163.254.231,Edge 113.0.1774.57,Android 13,Tablet,True
89996,2025-05-18T08:34:18.835032,88.218.212.90,Firefox 112.0,Android 13,Mobile,True
13740,2025-05-18T00:03:49.636845,169.177.251.48,Edge 113.0.1774.57,Windows 11,Desktop,True
94187,2025-05-14T15:54:33.671310,161.81.173.82,Chrome 113.0.0,Android 13,Mobile,True
33502,2025-05-15T11:35:19.711539,20.137.226.232,Chrome 115.0.5790.98,Windows 11,Desktop,True
51812,2025-05-22T23:21:48.798769,131.114.19.193,Edge 113.0.1774.57,Windows 11,Desktop,True
5693,2025-04-30T19:24:46.755138,209.88.223.164,Chrome 115.0.5790.98,Windows 10,Desktop,True
10204,2025-05-23T14:28:10.721186,34.156.88.202,Safari 16.4,iOS 16,Tablet,True
73694,2025-05-08T13:40:02.460263,150.12.246.107,Edge 113.0.1774.57,Windows 11,Desktop,True
21946,2025-05-23T00:00:04.908658,214.73.61.59,Edge 114.0.1823.67,Android 13,Tablet,True
86250,2025-05-02T13:15:03.723878,144.98.129.173,Safari 15.6,iOS 16,Mobile,True
12579,2025-05-25T14:29:48.791670,207.83.216.147,Chrome 115.0.5790.98,Windows 10,Desktop,True
76781,2025-05-13T21:47:54.364722,221.142.215.25,Safari 16.4,iOS 16,Mobile,True
20750,2025-05-26T10:12:27.672688,92.46.129.225,Safari 16.4,macOS 13,Desktop,True
2355,2025-05-20T07:42:47.053542,136.53.81.9,Firefox 114.0,Android 13,Tablet,True
3258,2025-05-10T06:14:55.671656,3.19.174.34,Safari 16.4,iOS 16,Mobile,True
98427,2025-05-14T02:07:36.511878,160.188.59.149,Edge 114.0.1823.67,Android 13,Mobile,True
88876,2025-05-05T09:27:12.413793,206.70.223.129,Safari 16.4,iOS 16,Mobile,True
25651,2025-05-19T20:43:38.374498,148.64.159.59,Edge 114.0.1823.67,Android 13,Mobile,True
50309,2025-05-13T11:13:39.622165,154.108.206.161,Safari 15.6,iOS 16,Mobile,True
33031,2025-05-07T16:58:24.965082,214.150.226.174,Chrome 114.0.5735.91,Windows 11,Tablet,True
42237,2025-05-01T05:19:58.374021,110.166.162.127,Safari 15.6,iOS 16,Tablet,True
39903,2025-05-01T17:30:35.588554,148.63.117.182,Safari 15.6,iOS 16,Tablet,True
47402,2025-05-18T03:34:57.586166,212.190.165.67,Safari 15.6,iOS 16,Mobile,True
14841,2025-05-12T01:52:02.973858,219.194.237.100,Edge 113.0.1774.57,Android 13,Tablet,True
42190,2025-05-06T00:59:33.711736,12.231.160.199,Safari 16.3,iOS 16,Mobile,True
95685,2025-05-14T20:02:53.916034,29.84.240.158,Safari 16.4,iOS 16,Tablet,True
37362,2025-05-10T02:22:15.465374,170.17.118.8,Chrome 115.0.5790.98,Windows 11,Tablet,True
6965,2025-04-30T05:03:36.238185,81.9.62.180,Firefox 113.0.1,Ubuntu 22.04,Desktop,True
38882,2025-05-04T01:41:18.088030,218.74.1.44,Firefox 114.0,Ubuntu 22.04,Desktop,True
48568,2025-05-14T09:01:49.981959,173.51.65.139,Safari 16.4,iOS 16,Tablet,True
32264,2025-05-09T19:28:05.474669,164.96.202.46,Safari 16.4,iOS 16,Tablet,True
54688,2025-05-11T10:21:09.851669,138.52.26.143,Edge 113.0.1774.57,Windows 11,Tablet,True
76905,2025-05-03T17:29:50.701411,200.243.163.74,Safari 15.6,iOS 16,Mobile,True
7491,2025-05-17T13:31:08.752645,194.159.51.137,Chrome 113.0.0,Android 13,Mobile,True
81638,2025-05-01T04:23:02.017874,202.107.18.24,Safari 15.6,iOS 16,Mobile,True
6527,2025-04-28T14:19:25.200834,166.176.183.69,Safari 16.3,iOS 16,Tablet,True
85185,2025-05-25T07:59:00.476338,145.142.64.228,Safari 16.3,iOS 16,Mobile,True
71251,2025-05-19T01:12:38.072010,188.161.211.3,Firefox 112.0,Android 13,Mobile,True
37367,2025-05-07T01:03:32.876907,136.14.210.76,Firefox 113.0.1,Windows 10,Desktop,True
62669,2025-05-20T21:21:46.080034,141.171.57.66,Chrome 113.0.0,Android 13,Mobile,True
12289,2025-05-20T01:40:19.817181,151.136.91.85,Safari 16.4,iOS 16,Mobile,True
95794,2025-04-29T04:41:56.711863,57.109.53.212,Safari 16.3,iOS 16,Tablet,True
7327,2025-05-05T19:54:24.037790,146.153.151.3,Chrome 114.0.5735.91,Android 13,Mobile,True
29874,2025-05-07T08:26:48.843580,212.69.72.198,Firefox 113.0.1,Android 13,Tablet,True
89038,2025-05-15T21:26:28.430193,100.237.235.21,Firefox 113.0.1,Windows 11,Desktop,True
81246,2025-05-28T05:53:12.706357,33.198.80.126,Safari 15.6,iOS 16,Mobile,True
53704,2025-05-20T22:47:07.534326,77.189.224.216,Firefox 114.0,Windows 11,Tablet,True
38890,2025-05-15T02:44:08.383856,50.160.131.118,Firefox 113.0.1,Windows 11,Desktop,True
93410,2025-05-12T07:54:16.365443,148.171.153.116,Firefox 113.0.1,Windows 10,Desktop,True
49835,2025-05-20T09:23:14.129643,136.199.201.67,Safari 15.6,iOS 16,Tablet,True
